clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,confidence,notes,track_id,rank,verified_score,selected,learned_score
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,491,e271_gapfix_top1_dark_candidate_v1,105.0,194.0,22.0,22.0,116.0,205.0,52.5,97.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=72.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,492,e271_gapfix_top1_dark_candidate_v1,105.0,195.0,22.0,22.0,116.0,206.0,52.5,97.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,493,e271_gapfix_top1_dark_candidate_v1,105.0,195.0,22.0,22.0,116.0,206.0,52.5,97.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,494,e271_gapfix_top1_dark_candidate_v1,163.0,218.0,22.0,22.0,174.0,229.0,81.5,109.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,495,e271_gapfix_top1_dark_candidate_v1,163.0,217.0,22.0,22.0,174.0,228.0,81.5,108.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=72.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,496,e271_gapfix_top1_dark_candidate_v1,163.0,217.0,22.0,22.0,174.0,228.0,81.5,108.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=72.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,497,e271_gapfix_top1_dark_candidate_v1,163.0,217.0,22.0,22.0,174.0,228.0,81.5,108.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=73.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,498,e271_gapfix_top1_dark_candidate_v1,163.0,217.0,22.0,22.0,174.0,228.0,81.5,108.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=73.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,499,e271_gapfix_top1_dark_candidate_v1,163.0,216.0,22.0,22.0,174.0,227.0,81.5,108.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=74.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,500,e271_gapfix_top1_dark_candidate_v1,160.0,213.0,28.0,28.0,174.0,227.0,80.0,106.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=74.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,501,e271_gapfix_top1_dark_candidate_v1,160.0,212.0,28.0,28.0,174.0,226.0,80.0,106.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=75.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,502,e271_gapfix_top1_dark_candidate_v1,159.0,212.0,28.0,28.0,173.0,226.0,79.5,106.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=77.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,503,e271_gapfix_top1_dark_candidate_v1,159.0,212.0,28.0,28.0,173.0,226.0,79.5,106.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=77.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,504,e271_gapfix_top1_dark_candidate_v1,159.0,211.0,28.0,28.0,173.0,225.0,79.5,105.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=81.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,505,e271_gapfix_top1_dark_candidate_v1,159.0,211.0,28.0,28.0,173.0,225.0,79.5,105.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=81.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,506,e271_gapfix_top1_dark_candidate_v1,159.0,210.0,28.0,28.0,173.0,224.0,79.5,105.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=84.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,507,e271_gapfix_top1_dark_candidate_v1,159.0,208.0,28.0,28.0,173.0,222.0,79.5,104.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=85.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,508,e271_gapfix_top1_dark_candidate_v1,159.0,208.0,28.0,28.0,173.0,222.0,79.5,104.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=85.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,509,e271_gapfix_top1_dark_candidate_v1,159.0,207.0,28.0,28.0,173.0,221.0,79.5,103.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=89.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,510,e271_gapfix_top1_dark_candidate_v1,159.0,207.0,28.0,28.0,173.0,221.0,79.5,103.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=89.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,511,e271_gapfix_top1_dark_candidate_v1,159.0,206.0,28.0,28.0,173.0,220.0,79.5,103.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=89.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,512,e271_gapfix_top1_dark_candidate_v1,158.0,205.0,28.0,28.0,172.0,219.0,79.0,102.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=96.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,513,e271_gapfix_top1_dark_candidate_v1,158.0,205.0,28.0,28.0,172.0,219.0,79.0,102.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=96.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,514,e271_gapfix_top1_dark_candidate_v1,158.0,204.0,28.0,28.0,172.0,218.0,79.0,102.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=100.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,515,e271_gapfix_top1_dark_candidate_v1,158.0,204.0,28.0,28.0,172.0,218.0,79.0,102.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=100.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,516,e271_gapfix_top1_dark_candidate_v1,157.0,203.0,28.0,28.0,171.0,217.0,78.5,101.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=98.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,517,e271_gapfix_top1_dark_candidate_v1,157.0,202.0,28.0,28.0,171.0,216.0,78.5,101.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=101.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,518,e271_gapfix_top1_dark_candidate_v1,157.0,202.0,28.0,28.0,171.0,216.0,78.5,101.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=101.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,519,e271_gapfix_top1_dark_candidate_v1,157.0,200.0,28.0,28.0,171.0,214.0,78.5,100.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=100.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,520,e271_gapfix_top1_dark_candidate_v1,157.0,200.0,28.0,28.0,171.0,214.0,78.5,100.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=100.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,521,e271_gapfix_top1_dark_candidate_v1,156.0,200.0,28.0,28.0,170.0,214.0,78.0,100.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=100.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,522,e271_gapfix_top1_dark_candidate_v1,156.0,198.0,28.0,28.0,170.0,212.0,78.0,99.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=102.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,523,e271_gapfix_top1_dark_candidate_v1,156.0,198.0,28.0,28.0,170.0,212.0,78.0,99.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=102.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,524,e271_gapfix_top1_dark_candidate_v1,155.0,198.0,28.0,28.0,169.0,212.0,77.5,99.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=104.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,525,e271_gapfix_top1_dark_candidate_v1,155.0,198.0,28.0,28.0,169.0,212.0,77.5,99.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=104.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,526,e271_gapfix_top1_dark_candidate_v1,155.0,196.0,28.0,28.0,169.0,210.0,77.5,98.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=104.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,527,e271_gapfix_top1_dark_candidate_v1,154.0,196.0,28.0,28.0,168.0,210.0,77.0,98.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=106.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,528,e271_gapfix_top1_dark_candidate_v1,154.0,196.0,28.0,28.0,168.0,210.0,77.0,98.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=106.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,529,e271_gapfix_top1_dark_candidate_v1,154.0,194.0,28.0,28.0,168.0,208.0,77.0,97.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=106.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,530,e271_gapfix_top1_dark_candidate_v1,154.0,194.0,28.0,28.0,168.0,208.0,77.0,97.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=106.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,531,e271_gapfix_top1_dark_candidate_v1,153.0,194.0,28.0,28.0,167.0,208.0,76.5,97.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=107.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,532,e271_gapfix_top1_dark_candidate_v1,153.0,193.0,28.0,28.0,167.0,207.0,76.5,96.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=106.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,533,e271_gapfix_top1_dark_candidate_v1,153.0,193.0,28.0,28.0,167.0,207.0,76.5,96.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=106.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,534,e271_gapfix_top1_dark_candidate_v1,153.0,191.0,28.0,28.0,167.0,205.0,76.5,95.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=108.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,535,e271_gapfix_top1_dark_candidate_v1,153.0,191.0,28.0,28.0,167.0,205.0,76.5,95.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=108.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,536,e271_gapfix_top1_dark_candidate_v1,153.0,188.0,28.0,28.0,167.0,202.0,76.5,94.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=108.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,537,e271_gapfix_top1_dark_candidate_v1,152.0,189.0,28.0,28.0,166.0,203.0,76.0,94.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=111.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,538,e271_gapfix_top1_dark_candidate_v1,152.0,189.0,28.0,28.0,166.0,203.0,76.0,94.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=111.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,539,e271_gapfix_top1_dark_candidate_v1,152.0,186.0,28.0,28.0,166.0,200.0,76.0,93.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=111.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,540,e271_gapfix_top1_dark_candidate_v1,152.0,186.0,28.0,28.0,166.0,200.0,76.0,93.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=111.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,541,e271_gapfix_top1_dark_candidate_v1,152.0,185.0,28.0,28.0,166.0,199.0,76.0,92.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=112.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,542,e271_gapfix_top1_dark_candidate_v1,151.0,186.0,28.0,28.0,165.0,200.0,75.5,93.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=112.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,543,e271_gapfix_top1_dark_candidate_v1,151.0,186.0,28.0,28.0,165.0,200.0,75.5,93.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=112.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,544,e271_gapfix_top1_dark_candidate_v1,151.0,183.0,28.0,28.0,165.0,197.0,75.5,91.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=111.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,545,e271_gapfix_top1_dark_candidate_v1,151.0,183.0,28.0,28.0,165.0,197.0,75.5,91.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=111.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,546,e271_gapfix_top1_dark_candidate_v1,150.0,184.0,28.0,28.0,164.0,198.0,75.0,92.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=112.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,547,e271_gapfix_top1_dark_candidate_v1,150.0,183.0,28.0,28.0,164.0,197.0,75.0,91.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=114.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,548,e271_gapfix_top1_dark_candidate_v1,150.0,183.0,28.0,28.0,164.0,197.0,75.0,91.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=114.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,549,e271_gapfix_top1_dark_candidate_v1,149.0,183.0,28.0,28.0,163.0,197.0,74.5,91.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=115.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,550,e271_gapfix_top1_dark_candidate_v1,149.0,183.0,28.0,28.0,163.0,197.0,74.5,91.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=115.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,551,e271_gapfix_top1_dark_candidate_v1,150.0,179.0,28.0,28.0,164.0,193.0,75.0,89.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=118.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,552,e271_gapfix_top1_dark_candidate_v1,150.0,179.0,28.0,28.0,164.0,193.0,75.0,89.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=115.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,553,e271_gapfix_top1_dark_candidate_v1,150.0,179.0,28.0,28.0,164.0,193.0,75.0,89.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=115.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,554,e271_gapfix_top1_dark_candidate_v1,150.0,178.0,28.0,28.0,164.0,192.0,75.0,89.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=115.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,555,e271_gapfix_top1_dark_candidate_v1,150.0,178.0,28.0,28.0,164.0,192.0,75.0,89.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=115.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,556,e271_gapfix_top1_dark_candidate_v1,139.0,184.0,28.0,28.0,153.0,198.0,69.5,92.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=117.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,557,e271_gapfix_top1_dark_candidate_v1,149.0,177.0,28.0,28.0,163.0,191.0,74.5,88.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=117.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,558,e271_gapfix_top1_dark_candidate_v1,149.0,177.0,28.0,28.0,163.0,191.0,74.5,88.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=117.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,559,e271_gapfix_top1_dark_candidate_v1,149.0,177.0,28.0,28.0,163.0,191.0,74.5,88.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=117.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,560,e271_gapfix_top1_dark_candidate_v1,149.0,177.0,28.0,28.0,163.0,191.0,74.5,88.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=117.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,561,e271_gapfix_top1_dark_candidate_v1,148.0,180.0,28.0,28.0,162.0,194.0,74.0,90.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=117.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,562,e271_gapfix_top1_dark_candidate_v1,138.0,183.0,28.0,28.0,152.0,197.0,69.0,91.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=120.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,563,e271_gapfix_top1_dark_candidate_v1,138.0,183.0,28.0,28.0,152.0,197.0,69.0,91.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=120.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,564,e271_gapfix_top1_dark_candidate_v1,148.0,179.0,28.0,28.0,162.0,193.0,74.0,89.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=116.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,565,e271_gapfix_top1_dark_candidate_v1,148.0,179.0,28.0,28.0,162.0,193.0,74.0,89.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=116.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,566,e271_gapfix_top1_dark_candidate_v1,148.0,179.0,28.0,28.0,162.0,193.0,74.0,89.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=116.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,567,e271_gapfix_top1_dark_candidate_v1,148.0,179.0,28.0,28.0,162.0,193.0,74.0,89.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=114.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,568,e271_gapfix_top1_dark_candidate_v1,148.0,178.0,28.0,28.0,162.0,192.0,74.0,89.0,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=114.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,569,e271_gapfix_top1_dark_candidate_v1,138.0,183.0,28.0,28.0,152.0,197.0,69.0,91.5,14.0,14.0,medium_high,"e271 reel gap; drone visible again, top1 dark candidate on target; dark_response=115.0",e271_gapfix_v1,,,1,1.0
